,textblob_polarity,textblob_polarity,textblob_subjectivity,textblob_subjectivity,nltk_si_compound,nltk_si_compound,nltk_si_pos,nltk_si_neg,nltk_si_neu,Complaint
2021-03-29,0.0082,0.0025,0.3722,0.0818,-0.0908,1.1334,0.0385,0.0495,0.9115,2
2021-03-30,0.024,0.1247,0.2468,0.1845,-0.668,0.2795,0.0205,0.0808,0.8985,4
2021-03-31,0.0305,0.1824,0.3201,0.0734,-0.7784,0.3065,0.0688,0.1916,0.7396,5
2021-04-01,-0.1203,0.1251,0.4398,0.1806,-0.8067,0.2219,0.022,0.0982,0.88,4
2021-04-02,-0.1168,0.1855,0.3853,0.2148,0.2081,0.8708,0.0729,0.0577,0.8694,7
2021-04-03,-0.0071,0.097,0.4698,0.0303,-0.9686,0.0251,0.0835,0.113,0.803,2
2021-04-04,-0.0728,0.0013,0.3007,0.1247,-0.4317,0.6835,0.0335,0.063,0.903,2
2021-04-05,0.0061,0.0608,0.3304,0.0036,-0.4006,0.8328,0.0815,0.1085,0.81,2
2021-04-06,-0.0061,0.0804,0.2908,0.2151,-0.1046,0.6641,0.0622,0.0821,0.8556,8
2021-04-07,-0.0391,0.0861,0.355,0.0908,-0.6332,0.6754,0.0522,0.09,0.8578,5
2021-04-08,-0.0268,0.0597,0.3764,0.0253,-0.1685,1.0264,0.107,0.079,0.814,3
2021-04-09,-0.15,,0.3229,,-0.5927,,0.085,0.094,0.822,1
2021-04-10,-0.0332,0.0309,0.3644,0.1031,-0.9667,0.04,0.0284,0.1456,0.826,5
2021-04-11,0.0307,0.0216,0.5681,0.1006,-0.7917,0.2856,0.1055,0.1365,0.7575,2
2021-04-12,0.0642,0.0288,0.4315,0.0372,0.0428,1.0382,0.0863,0.0738,0.84,4
2021-04-13,-0.0101,0.0925,0.2928,0.1971,-0.0565,0.7112,0.0503,0.0594,0.8903,10
2021-04-14,-0.0226,0.1284,0.4784,0.187,-0.5708,0.4761,0.0368,0.0883,0.875,9
2021-04-15,0.1398,0.1284,0.4044,0.1743,0.161,0.7341,0.0503,0.037,0.9127,3
2021-04-16,0.0349,0.1274,0.2854,0.0147,0.4828,0.5313,0.1075,0.0235,0.869,2
2021-04-17,-0.0011,0.1183,0.3578,0.0669,-0.0648,0.6726,0.0411,0.0544,0.9044,7
2021-04-18,-0.0677,0.0221,0.3706,0.4062,-0.7668,0.0948,0.013,0.105,0.882,2
2021-04-19,0.0307,0.0507,0.3424,0.1185,0.1465,0.2688,0.04,0.028,0.932,3
2021-04-20,-0.1079,0.0833,0.3177,0.1441,-0.5579,0.5979,0.09,0.164,0.746,2
2021-04-21,-0.0121,0.1184,0.3339,0.2936,-0.7876,0.0398,0.0195,0.0955,0.885,4
2021-04-22,0.0894,0.015,0.4498,0.0058,-0.4698,0.5185,0.038,0.058,0.903,2
2021-04-23,0.045,0.0136,0.2677,0.261,-0.1523,0.9145,0.046,0.136,0.8177,3
2021-04-26,0.0303,0.0544,0.3809,0.1019,-0.475,0.7358,0.0476,0.0928,0.8594,5
2021-04-27,0.0199,0.0574,0.3753,0.1225,-0.1642,0.356,0.039,0.0436,0.9178,5
2021-04-29,-0.0024,0.1701,0.2814,0.1843,0.2151,0.7306,0.0954,0.0798,0.825,5
2021-04-30,-0.1028,0.1794,0.3624,0.1664,-0.6241,0.4416,0.025,0.1174,0.8574,7
2021-05-01,0.0427,0.0629,0.2301,0.1778,-0.6051,0.3036,0.0192,0.0738,0.907,4
2021-05-02,-0.15,,0.2,,-0.8885,,0.0,0.107,0.893,1
2021-05-03,-0.0124,0.0414,0.4491,0.1769,-0.7275,0.3182,0.0344,0.1144,0.8512,5
2021-05-04,-0.0596,0.0832,0.4144,0.1053,-0.4029,0.7957,0.0472,0.0775,0.8752,6
2021-05-05,0.0469,0.141,0.3809,0.148,-0.9346,0.0388,0.0265,0.1092,0.864,4
2021-05-06,0.0869,0.0946,0.4547,0.0495,-0.4716,0.3363,0.0608,0.079,0.8602,4
2021-05-07,-0.0026,0.0911,0.2535,0.1069,-0.4783,0.2855,0.025,0.0728,0.9024,5
2021-05-08,0.0658,0.0877,0.4296,0.0679,-0.5353,0.5334,0.0454,0.073,0.8816,5
2021-05-10,0.029,0.0771,0.2532,0.2059,-0.4281,0.6567,0.0312,0.1024,0.8662,5
2021-05-11,0.0539,0.0912,0.3928,0.1241,-0.4566,0.8135,0.07,0.0858,0.8442,5
2021-05-12,-0.097,0.1979,0.5744,0.2934,-0.1862,0.7187,0.0588,0.0618,0.8798,4
2021-05-13,-0.0026,0.074,0.302,0.0989,-0.338,0.719,0.0568,0.073,0.8702,5
2021-05-14,0.096,0.1517,0.2896,0.2904,0.0877,0.5289,0.0685,0.0497,0.8818,6
2021-05-15,-0.0398,0.0427,0.3493,0.0695,-0.8598,0.2249,0.03,0.1087,0.8615,4
2021-05-16,-0.0112,0.0221,0.4018,0.0734,-0.987,0.0077,0.065,0.1895,0.7452,4
2021-05-17,-0.0256,0.1449,0.4108,0.0541,-0.5626,0.3802,0.0258,0.0734,0.9008,5
2021-05-18,0.0005,0.0445,0.346,0.0688,-0.6088,0.4296,0.0343,0.0867,0.8793,3
2021-05-19,0.0322,0.1454,0.3592,0.0634,-0.7334,0.3451,0.0366,0.1018,0.8622,5
2021-05-20,-0.0116,0.0598,0.3692,0.042,-0.5277,0.7933,0.0828,0.0848,0.8322,5
2021-05-21,0.0023,0.0712,0.3702,0.1614,-0.4731,0.7727,0.0692,0.1064,0.8246,5
2021-05-23,-0.055,,0.295,,-0.5583,,0.068,0.136,0.796,1
2021-05-24,-0.0238,0.1308,0.4292,0.082,-0.7724,0.3216,0.0383,0.1058,0.8558,6
2021-05-25,-0.0598,0.1626,0.314,0.1229,0.3922,0.8076,0.0568,0.0472,0.8958,4
2021-05-26,-0.0033,0.0358,0.2778,0.178,0.0207,0.6522,0.0378,0.0287,0.9335,6
2021-05-27,0.1948,0.1879,0.494,0.1591,-0.2575,0.7734,0.0428,0.0552,0.9022,5
2021-05-28,-0.0755,0.1161,0.3583,0.2008,-0.5104,0.7553,0.0638,0.0894,0.847,5
2021-05-29,-0.0228,0.0682,0.3461,0.2133,-0.3893,0.4897,0.047,0.0668,0.8862,5
2021-05-31,-0.0351,0.1258,0.4855,0.2031,-0.3789,0.6329,0.056,0.0837,0.8603,3
2021-06-01,0.0093,0.0522,0.3429,0.1311,0.1087,0.9819,0.072,0.0822,0.8456,5
2021-06-02,-0.0506,0.0703,0.3717,0.0422,-0.2643,0.7873,0.0518,0.0785,0.87,4
2021-06-03,0.0167,0.1283,0.4648,0.1018,-0.5375,0.4243,0.055,0.0879,0.8574,7
2021-06-04,-0.1081,0.1377,0.3462,0.2694,-0.3469,0.7603,0.0587,0.1377,0.8037,3
2021-06-05,-0.0294,,0.3779,,-0.3518,,0.075,0.078,0.847,1
2021-06-06,0.079,0.0418,0.4632,0.0976,0.5686,0.518,0.1035,0.0695,0.828,2
2021-06-07,0.0408,0.0887,0.3174,0.1748,-0.3637,0.641,0.0443,0.0829,0.8728,9
2021-06-08,-0.1316,0.2199,0.4285,0.0831,-0.1332,0.776,0.0555,0.077,0.8672,4
2021-06-09,-0.0068,0.0822,0.221,0.1875,-0.2388,0.7065,0.0874,0.1059,0.8067,7
2021-06-10,-0.0336,0.0901,0.4913,0.1442,-0.2886,0.8124,0.048,0.073,0.879,5
2021-06-11,0.0058,0.0589,0.2263,0.2722,-0.3701,0.543,0.0322,0.072,0.8958,6
2021-06-12,0.0115,0.0271,0.41,0.0463,-0.8061,0.3269,0.0538,0.097,0.849,4
2021-06-13,0.075,,0.4542,,-0.1531,,0.062,0.06,0.878,1
2021-06-14,0.071,0.1647,0.4186,0.2919,-0.8368,0.0363,0.0335,0.1035,0.863,2
2021-06-15,-0.032,0.0832,0.3774,0.2035,-0.6293,0.3748,0.0762,0.1141,0.8098,8
2021-06-16,-0.1168,0.1706,0.3797,0.1354,-0.4967,0.4036,0.0471,0.094,0.8587,7
2021-06-17,0.0407,0.0715,0.3354,0.1892,-0.1142,0.6718,0.088,0.0672,0.8446,5
2021-06-18,0.0252,0.0458,0.3977,0.1075,-0.445,0.377,0.0523,0.0912,0.8563,6
2021-06-19,-0.0023,0.0891,0.2887,0.1008,-0.5743,0.233,0.0527,0.1103,0.837,3
2021-06-21,-0.0781,0.1823,0.4249,0.1555,-0.1804,0.7429,0.0375,0.0779,0.8842,8
2021-06-22,-0.1055,0.2318,0.3937,0.0962,-0.6869,0.3557,0.0502,0.1032,0.847,5
2021-06-23,-0.0229,0.0308,0.3078,0.0924,-0.4344,0.8482,0.0895,0.1198,0.7907,4
2021-06-24,0.103,0.085,0.3742,0.0458,-0.9429,0.076,0.0423,0.0883,0.8693,3
2021-06-25,0.1101,0.1807,0.425,0.121,-0.3669,0.5861,0.044,0.067,0.8891,7
2021-06-26,-0.0027,0.1198,0.5028,0.342,-0.573,0.6864,0.0178,0.1245,0.8578,4
2021-06-27,-0.1116,0.0587,0.3736,0.1373,-0.7676,0.1518,0.0487,0.089,0.8623,3
2021-06-28,0.1442,0.4265,0.5301,0.2507,-0.3769,0.6133,0.0662,0.1128,0.8208,6
2021-06-29,0.0976,0.1566,0.3507,0.105,0.2625,0.7244,0.0846,0.0454,0.8698,5
2021-06-30,0.0744,0.0853,0.3749,0.132,-0.5786,0.6558,0.0665,0.1068,0.8268,4
2021-07-01,0.0002,0.05,0.2746,0.1511,-0.5809,0.4964,0.0618,0.088,0.85,6
2021-07-02,-0.1034,0.3441,0.4368,0.0855,-0.4219,0.441,0.0547,0.108,0.8377,3
2021-07-03,-0.0196,0.0566,0.4182,0.1438,-0.8958,0.1036,0.0165,0.097,0.8865,2
2021-07-04,0.0333,,0.3233,,-0.7003,,0.026,0.067,0.907,1
2021-07-05,0.0292,0.0059,0.1573,0.1282,-0.3152,0.4458,0.005,0.027,0.968,2
2021-07-06,-0.0066,0.0093,0.6587,0.4827,0.0333,0.8948,0.0455,0.0705,0.884,2
2021-07-07,0.125,0.2165,0.3806,0.3712,0.1231,0.2679,0.0717,0.024,0.9043,3
2021-07-08,0.0444,0.0049,0.3248,0.1139,-0.3801,0.6874,0.0697,0.0937,0.837,3
2021-07-09,-0.0033,0.0789,0.207,0.1641,0.108,0.523,0.0357,0.0261,0.9383,7
2021-07-10,-0.0507,0.1021,0.3899,0.202,-0.6208,0.3935,0.0432,0.0868,0.87,6
2021-07-11,-0.0212,,0.5182,,0.0,,0.0,0.0,1.0,1
2021-07-12,-0.0004,0.1512,0.3698,0.0219,-0.6463,0.6465,0.0643,0.1133,0.8222,6
2021-07-13,0.1325,0.1528,0.4627,0.1111,-0.4062,0.6423,0.0668,0.0942,0.8392,5
2021-07-14,-0.0267,0.1199,0.3712,0.0975,-0.4067,0.8229,0.0474,0.1039,0.8489,7
2021-07-15,0.0242,0.1456,0.4145,0.2461,-0.3289,0.8538,0.0403,0.1431,0.8167,7
2021-07-16,-0.109,0.1955,0.3857,0.2154,-0.1019,0.8289,0.0582,0.0668,0.875,4
2021-07-17,-0.0383,0.1244,0.3014,0.0665,-0.9492,0.0481,0.0213,0.1223,0.8567,3
2021-07-18,0.0267,0.0894,0.4063,0.0622,-0.387,0.9079,0.0442,0.102,0.8538,4
2021-07-19,-0.0234,0.0326,0.3899,0.0841,-0.2465,0.4848,0.096,0.0923,0.8117,3
2021-07-20,0.0104,0.084,0.2878,0.1949,-0.5436,0.6321,0.0523,0.1234,0.8244,7
2021-07-21,0.0475,0.0551,0.5273,0.104,-0.8595,0.1247,0.0314,0.1264,0.842,5
2021-07-22,0.0465,0.1709,0.359,0.2224,-0.1336,0.768,0.0476,0.0516,0.9008,5
2021-07-23,-0.1299,0.2484,0.3658,0.1066,-0.3928,0.7398,0.028,0.0468,0.9252,4
2021-07-24,-0.0415,0.1059,0.5742,0.1936,-0.7916,0.0326,0.0815,0.1125,0.806,2
2021-07-25,0.024,0.0249,0.2946,0.1834,-0.1334,0.8836,0.0575,0.0832,0.8595,4
2021-07-26,0.0464,0.1384,0.4066,0.1156,-0.2769,0.8316,0.0888,0.0716,0.8397,9
2021-07-27,0.0262,0.082,0.3391,0.0522,-0.3832,0.7711,0.0723,0.0983,0.8297,6
2021-07-28,0.0092,0.1558,0.3849,0.1142,-0.264,0.9272,0.0527,0.1248,0.8227,6
2021-07-29,0.1072,0.0244,0.4126,0.0617,-0.3832,0.609,0.0545,0.102,0.8435,4
2021-07-30,-0.0572,0.0899,0.2672,0.2373,-0.8362,0.2043,0.0107,0.1533,0.836,3
2021-07-31,-0.0256,0.0813,0.3603,0.2132,0.235,0.8533,0.0492,0.0435,0.907,4
2021-08-01,-0.0023,,0.1502,,-0.4867,,0.028,0.06,0.911,1
2021-08-02,0.0256,0.0125,0.3211,0.1769,-0.9602,0.0315,0.0695,0.114,0.8165,2
2021-08-03,0.0458,0.0898,0.3592,0.1198,-0.7974,0.3063,0.0298,0.116,0.8545,4
2021-08-04,0.0864,0.1555,0.4195,0.1439,-0.5431,0.6456,0.027,0.076,0.8973,3
2021-08-05,-0.0048,0.078,0.2803,0.1612,-0.6104,0.2416,0.0522,0.1128,0.835,6
2021-08-06,0.048,0.0843,0.366,0.144,0.213,0.9891,0.0753,0.0607,0.8637,3
2021-08-07,0.0436,0.0709,0.4067,0.1149,-0.4054,0.95,0.0477,0.0627,0.8897,3
2021-08-08,-0.0341,0.1273,0.3836,0.0955,-0.6756,0.3596,0.0395,0.0845,0.8765,2
2021-08-09,0.0123,0.2382,0.4421,0.1124,-0.2106,0.7408,0.0456,0.0853,0.8691,9
2021-08-10,0.1223,0.1286,0.3736,0.1123,0.3151,0.5939,0.0834,0.048,0.8688,5
2021-08-11,-0.1305,0.1979,0.3524,0.2759,-0.7686,0.1509,0.031,0.0938,0.8755,4
2021-08-12,0.0097,0.0766,0.374,0.077,-0.8947,0.1128,0.0604,0.1052,0.8346,5
2021-08-13,0.0078,0.0705,0.4393,0.1185,-0.5886,0.3284,0.0508,0.092,0.857,5
2021-08-14,-0.0324,,0.2427,,-0.9246,,0.03,0.106,0.864,1
2021-08-15,0.089,0.0798,0.3914,0.0564,-0.469,0.6632,0.022,0.067,0.9115,2
2021-08-16,0.0733,0.0815,0.3337,0.0437,-0.9246,0.0871,0.0367,0.116,0.847,3
2021-08-17,-0.1194,0.1747,0.3386,0.106,-0.6692,0.5126,0.0677,0.1132,0.8192,6
2021-08-18,-0.0204,0.1143,0.4041,0.1537,-0.4833,0.5354,0.0633,0.1011,0.8354,7
2021-08-19,-0.0024,0.1824,0.3835,0.1619,-0.1761,0.7531,0.0451,0.0944,0.8605,8
2021-08-20,0.0086,0.0562,0.2367,0.1789,-0.2261,0.6634,0.0913,0.093,0.8157,9
2021-08-21,-0.22,,0.62,,-0.9673,,0.029,0.124,0.847,1
2021-08-22,0.0514,0.0655,0.4283,0.1539,-0.4743,0.8015,0.0903,0.102,0.8077,3
2021-08-23,0.0144,0.12,0.424,0.1427,0.074,0.6564,0.0725,0.0678,0.8598,4
2021-08-24,-0.0101,0.079,0.3073,0.1736,-0.4366,0.3957,0.0433,0.0757,0.8812,6
2021-08-25,-0.0232,0.0657,0.3104,0.1066,-0.5868,0.5341,0.027,0.0705,0.9025,4
2021-08-26,0.0898,0.0792,0.3457,0.0699,-0.1908,0.7175,0.0509,0.0606,0.8886,7
2021-08-27,0.0427,0.1104,0.3904,0.1888,-0.4327,0.6517,0.0419,0.0936,0.8646,7
2021-08-28,0.0909,,0.3833,,-0.6885,,0.076,0.12,0.803,1
2021-08-29,0.1479,0.0029,0.3688,0.0972,0.156,0.7275,0.1085,0.03,0.8615,2
2021-08-30,-0.0301,0.0702,0.36,0.1811,-0.5758,0.67,0.04,0.069,0.891,5
2021-08-31,-0.1232,,0.411,,0.2144,,0.086,0.077,0.837,1
2021-09-01,0.0519,0.0611,0.3471,0.0532,-0.2152,0.4332,0.0502,0.0543,0.8957,6
2021-09-02,0.042,0.1624,0.4414,0.1372,-0.3751,0.7341,0.0548,0.0888,0.8565,4
2021-09-03,-0.0264,0.1636,0.2764,0.1528,-0.8418,0.0871,0.027,0.1637,0.8093,3
2021-09-04,0.0497,,0.1977,,-0.5514,,0.081,0.065,0.854,1
2021-09-05,0.2,,0.5,,0.1027,,0.019,0.017,0.964,1
2021-09-06,-0.018,0.0496,0.2717,0.0997,-0.1028,0.935,0.0703,0.0653,0.864,3
2021-09-07,0.1174,0.2452,0.3662,0.03,-0.6329,0.5486,0.0323,0.067,0.9007,3
2021-09-08,-0.0181,0.0514,0.4056,0.1899,-0.3162,1.1172,0.0547,0.1047,0.8407,3
2021-09-09,0.0902,0.0971,0.3856,0.1032,-0.1642,0.681,0.0763,0.0818,0.8421,9
2021-09-10,0.046,0.0947,0.3897,0.0894,-0.4886,0.7191,0.0397,0.0833,0.877,6
2021-09-11,-0.097,,0.3409,,0.969,,0.172,0.102,0.726,1
2021-09-12,-0.0066,0.163,0.4163,0.0578,-0.2598,0.7643,0.0628,0.0754,0.8622,5
2021-09-13,-0.0276,0.0635,0.2672,0.1538,-0.3943,0.6234,0.0582,0.0972,0.8446,8
2021-09-14,-0.1108,0.1517,0.3967,0.1758,-0.2375,0.6366,0.046,0.0794,0.8746,5
2021-09-15,-0.0702,0.1629,0.4225,0.0693,-0.4296,0.7356,0.087,0.0683,0.845,3
2021-09-16,0.032,0.1886,0.4248,0.213,-0.7406,0.4764,0.0502,0.1088,0.841,12
2021-09-17,0.0495,0.1236,0.3664,0.0519,-0.2715,0.7383,0.053,0.102,0.8452,5
2021-09-18,-0.0762,0.125,0.4417,0.0407,-0.4745,0.7467,0.0668,0.086,0.847,5
2021-09-19,0.05,,0.25,,-0.5789,,0.023,0.034,0.943,1
2021-09-20,0.0156,0.1168,0.3099,0.1319,0.0827,0.861,0.084,0.1006,0.815,7
2021-09-21,-0.0259,0.0466,0.3876,0.1692,-0.5569,0.5684,0.0499,0.099,0.8512,12
2021-09-22,0.06,0.0812,0.332,0.2966,-0.9058,0.1019,0.057,0.1347,0.8087,3
2021-09-23,-0.0298,0.0485,0.3663,0.0834,-0.7459,0.4199,0.0417,0.101,0.8574,9
2021-09-24,0.001,0.1131,0.2568,0.1836,-0.4613,0.6827,0.0509,0.1287,0.8206,7
2021-09-25,0.0733,0.1257,0.2462,0.2026,-0.5167,0.4303,0.0308,0.1748,0.7944,5
2021-09-26,-0.0472,0.0818,0.1222,0.2117,-0.2158,0.1869,0.0,0.0373,0.9627,3
2021-09-27,0.0952,0.1237,0.3919,0.3486,-0.7205,0.0732,0.0592,0.11,0.831,4
2021-09-28,0.1185,0.0918,0.2695,0.0607,-0.7435,0.2409,0.0408,0.0968,0.8622,5
2021-09-29,0.0433,0.0947,0.3386,0.1189,-0.2591,0.7048,0.0736,0.074,0.8524,9
2021-09-30,0.0256,0.1086,0.3353,0.056,0.295,1.1191,0.1043,0.068,0.827,3
2021-10-01,-0.017,0.0917,0.3456,0.1651,-0.373,0.6629,0.061,0.1028,0.8363,6
2021-10-02,-0.0504,0.0846,0.3668,0.0276,-0.5913,0.1592,0.0525,0.071,0.8765,4
2021-10-03,-0.0366,,0.1982,,-0.7184,,0.06,0.112,0.828,1
2021-10-04,-0.0288,0.1741,0.3382,0.1239,-0.1783,0.6141,0.0712,0.0812,0.8474,9
2021-10-05,-0.0271,0.1155,0.4158,0.1457,-0.5062,0.4851,0.051,0.0897,0.8595,10
2021-10-06,0.0506,0.1004,0.3503,0.1584,0.0071,0.6892,0.117,0.0629,0.8203,10
2021-10-07,-0.0531,0.1211,0.4247,0.014,0.3627,1.0346,0.0993,0.09,0.8107,3
2021-10-08,0.0459,0.0731,0.3306,0.1422,-0.4207,0.5997,0.0436,0.0758,0.8806,10
2021-10-09,-0.0246,0.0435,0.3789,0.145,-0.4727,0.3851,0.0495,0.0698,0.8808,4
2021-10-10,0.0233,0.0876,0.3437,0.1636,-0.7272,0.4726,0.066,0.1377,0.7962,4
2021-10-11,0.0506,,0.2724,,0.7653,,0.111,0.08,0.809,1
2021-10-12,0.0964,0.0674,0.407,0.1173,-0.2157,0.8453,0.086,0.0755,0.8382,4
2021-10-13,-0.0001,0.0976,0.4233,0.1562,-0.4408,0.4947,0.0518,0.0725,0.8758,6
2021-10-14,-0.0142,0.1438,0.3848,0.1544,-0.5751,0.7762,0.0517,0.1357,0.8128,6
2021-10-15,0.0285,0.001,0.2661,0.1525,-0.7534,0.3006,0.0665,0.114,0.8195,2
2021-10-16,0.0475,0.0214,0.2906,0.0371,-0.89,0.0796,0.0483,0.1003,0.8513,3
2021-10-17,-0.0148,0.095,0.3399,0.0303,-0.912,0.1218,0.0405,0.1095,0.8505,2
2021-10-18,0.0426,0.072,0.3188,0.1581,0.2944,0.8187,0.0602,0.0605,0.879,4
2021-10-19,-0.0755,0.1155,0.4103,0.0892,-0.5335,0.5024,0.0404,0.0894,0.8706,5
2021-10-20,-0.066,0.1501,0.4068,0.2449,-0.2632,0.6384,0.0404,0.0787,0.881,7
2021-10-21,-0.021,0.106,0.3468,0.154,-0.3516,0.4385,0.0563,0.0831,0.8604,9
2021-10-22,0.0214,0.0435,0.3174,0.1167,-0.4153,0.5143,0.046,0.074,0.8798,5
2021-10-23,-0.0033,0.0256,0.3587,0.0224,-0.6114,0.4461,0.0285,0.056,0.9155,2
2021-10-24,-0.0378,0.0476,0.2856,0.1683,-0.9513,0.0621,0.0225,0.1115,0.866,2
2021-10-25,0.0672,,0.3112,,0.1471,,0.066,0.058,0.876,1
2021-10-26,0.0239,0.1133,0.4586,0.1595,-0.5066,0.5566,0.0363,0.1219,0.8416,9
2021-10-27,0.1361,0.1214,0.4208,0.1134,0.1265,0.7709,0.061,0.0237,0.9153,3
2021-10-28,0.0378,0.0335,0.3856,0.1423,-0.9086,0.0568,0.034,0.0818,0.8842,5
2021-10-29,-0.059,0.1004,0.3285,0.2569,-0.3902,0.2961,0.0232,0.0548,0.9222,6
2021-10-30,-0.0264,0.0333,0.2525,0.0424,-0.177,1.0489,0.07,0.0665,0.8635,2
2021-10-31,0.0311,0.0728,0.4229,0.1603,-0.5425,0.6999,0.0645,0.1255,0.81,4
2021-11-01,0.0134,0.0735,0.4366,0.1659,-0.8788,0.1309,0.058,0.1372,0.805,6
2021-11-02,0.0085,0.0824,0.3647,0.176,-0.4997,0.5396,0.0278,0.0627,0.9096,9
2021-11-03,-0.0627,0.0887,0.3051,0.1502,-0.396,0.7383,0.0733,0.0894,0.8371,7
2021-11-04,-0.0614,0.2344,0.2817,0.2643,-0.3812,0.5126,0.0491,0.0946,0.8562,8
2021-11-05,-0.0072,0.1533,0.3581,0.2052,-0.4823,0.8008,0.0644,0.0816,0.8538,5
2021-11-06,-0.0314,0.0797,0.286,0.1164,-0.5047,0.8344,0.059,0.1067,0.8343,3
2021-11-07,0.032,0.3062,0.3807,0.0301,-0.159,0.7891,0.096,0.0688,0.8352,4
2021-11-08,0.037,0.0956,0.4695,0.1101,-0.3344,0.5517,0.0438,0.079,0.8772,4
2021-11-09,-0.0777,0.2745,0.4674,0.1812,-0.6655,0.4531,0.0404,0.0865,0.8731,8
2021-11-10,0.0147,0.0723,0.3929,0.1229,-0.2915,0.5758,0.0424,0.0646,0.893,9
2021-11-11,0.0247,0.0832,0.3659,0.1631,0.1247,0.7662,0.0538,0.0703,0.8758,4
2021-11-12,-0.0162,0.0798,0.3463,0.2017,-0.6145,0.5131,0.0447,0.1008,0.8542,6
2021-11-13,0.0755,0.1162,0.3079,0.1948,0.0302,0.7893,0.0573,0.0766,0.866,9
2021-11-14,-0.0037,0.0323,0.3737,0.0313,-0.8542,0.2045,0.019,0.0965,0.8845,2
2021-11-15,-0.0387,0.0596,0.4383,0.0791,-0.843,0.1856,0.0487,0.102,0.849,7
2021-11-16,-0.0035,0.0709,0.4458,0.0892,0.0528,1.3273,0.034,0.105,0.8605,2
2021-11-17,0.0069,0.0931,0.3572,0.1488,-0.1433,0.8723,0.066,0.1031,0.8311,7
2021-11-18,-0.0308,0.0915,0.3598,0.1877,-0.4606,0.703,0.0471,0.0959,0.857,10
2021-11-19,0.0532,0.081,0.3323,0.1535,-0.6343,0.4644,0.0429,0.0886,0.8688,8
2021-11-20,0.1264,0.3869,0.5964,0.0657,-0.9218,0.0626,0.0275,0.13,0.8425,2
2021-11-21,-0.0102,0.0145,0.3737,0.1043,-0.223,0.3518,0.092,0.09,0.818,2
2021-11-22,0.0159,0.0566,0.4128,0.1101,0.2195,0.9131,0.0783,0.0698,0.852,6
2021-11-23,-0.0006,0.141,0.3656,0.0865,-0.3666,0.7937,0.0598,0.0972,0.8431,9
2021-11-24,0.0252,0.0607,0.2867,0.0912,-0.3727,0.6845,0.0692,0.0913,0.8397,6
2021-11-25,-0.0004,0.0178,0.3547,0.0045,-0.3936,0.7459,0.0245,0.1065,0.869,2
2021-11-26,0.0036,0.1083,0.3319,0.2297,-0.4478,0.3892,0.0687,0.0998,0.8312,4
2021-11-28,-0.0561,,0.4387,,-0.9826,,0.047,0.152,0.801,1
2021-11-29,0.0338,0.128,0.3956,0.0809,-0.1145,0.8275,0.0726,0.0789,0.8484,11
2021-11-30,-0.0173,0.0984,0.4561,0.1631,-0.479,0.7573,0.0497,0.1149,0.8354,7
2021-12-01,-0.0087,0.1125,0.3958,0.1562,-0.5321,0.6688,0.0813,0.1247,0.7943,7
2021-12-02,0.0104,0.0456,0.3704,0.0822,0.118,0.8241,0.0828,0.0948,0.8227,6
2021-12-03,0.033,0.1515,0.383,0.2226,-0.1859,0.6089,0.0498,0.0651,0.8851,10
2021-12-04,0.1,,0.402,,-0.9938,,0.065,0.093,0.842,1
2021-12-06,-0.0139,0.1628,0.4466,0.1034,-0.4823,0.5633,0.0468,0.1225,0.8305,4
2021-12-07,-0.0887,0.1124,0.3587,0.2034,-0.3787,0.6521,0.0729,0.0753,0.8521,7
2021-12-08,-0.0125,0.1004,0.4195,0.1981,-0.5306,0.5577,0.0518,0.1048,0.843,6
2021-12-09,0.0452,0.187,0.4328,0.1401,-0.2582,0.5844,0.0618,0.0618,0.8764,8
2021-12-10,-0.0107,0.1553,0.4218,0.1812,-0.5544,0.4936,0.0555,0.0895,0.855,6
2021-12-11,0.0597,0.0615,0.3932,0.0579,-0.504,0.6535,0.0513,0.077,0.872,3
2021-12-12,-0.0567,0.24,0.3725,0.244,-0.6196,0.3773,0.0778,0.117,0.805,4
2021-12-13,-0.03,0.0586,0.3088,0.0678,-0.2214,0.77,0.041,0.0863,0.8727,7
2021-12-14,0.0082,0.0616,0.1791,0.1729,0.208,0.6032,0.1014,0.0308,0.8682,5
2021-12-15,0.0041,0.0528,0.5141,0.312,-0.354,0.7459,0.0636,0.0874,0.8492,5
2021-12-16,-0.0776,0.1311,0.2956,0.1708,-0.3076,0.6891,0.0358,0.0782,0.8862,8
2021-12-17,-0.0379,0.1213,0.3085,0.1229,-0.5649,0.3307,0.046,0.1124,0.8418,8
2021-12-18,-0.0161,0.1893,0.2801,0.0575,0.443,0.8009,0.0915,0.056,0.8525,4
2021-12-19,0.1239,0.1076,0.3312,0.0442,0.2053,0.7067,0.045,0.0495,0.9055,2
2021-12-20,0.003,0.0559,0.2776,0.1531,-0.4146,0.6462,0.0676,0.0718,0.8606,5
2021-12-21,0.0298,0.0527,0.3053,0.0799,-0.1652,0.6779,0.0708,0.0742,0.855,9
2021-12-22,0.0015,0.1001,0.3694,0.1686,-0.2723,0.4037,0.0352,0.0548,0.91,10
2021-12-23,-0.0179,0.0823,0.3301,0.1485,-0.3431,0.7129,0.065,0.0858,0.8492,13
2021-12-24,-0.1083,0.0354,0.3039,0.1281,-0.8202,0.1696,0.0885,0.1715,0.74,2
2021-12-25,0.0511,,0.4408,,-0.9331,,0.027,0.142,0.831,1
